"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_254_Orry.d:426","Jak już sobie wbijesz to jedno do głowy, będzie ci się tutaj żyło całkiem znośnie.","Krieg' das in deinen Schädel, dann kann das Leben hier drin ganz in Ordnung sein.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-42085","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:428","Pewnie masz rację.","Vielleicht hast du Recht.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Maybe_You_Are_Right","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:431","Nie planuję się tutaj zestarzeć.","Ich hab nicht vor, hier drinnen alt zu werden.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Leaving","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:433","Brzmi niewesoło.","Klingt trostlos.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Sounds_Bad","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:438","Ryżojady i kultyści?","Reisfresser und Sektenspinner?","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Rice_Eater","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:443","Ryżojady i kultyści?","Reisfresser und Sektenspinner?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-6832","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:446","Zobaczysz.","Das findest du noch früh genug raus.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-25768","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:451","Brzmi niewesoło.","Klingt trostlos. ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-43544","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:452","Przyzwyczaisz się.","Du gewöhnst dich dran. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-71564","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:460","Nie planuję się tutaj zestarzeć.","Ich hab nicht vor, hier drinnen alt zu werden.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-50029","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:463","Wszyscy tak mówią.","Das sagen sie am Anfang alle.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-49997","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:469","Pewnie masz rację.","Vielleicht hast du Recht. ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-77217","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","Wolałbym jej nie mieć.","Ich wünschte es wäre anders.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-96478","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","To wszystko. Dzięki.","Das war alles. Danke. ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-37302","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","Jasne. I nie daj się zabić!","Klar. Bleib am Leben.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-14126","",""
