"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Melee_weapons.d:1624","Miecz nadzorcy","Hüterklinge","","False","ItMw_2H_Sword_Light_02.name","",""
"Content/Items/Melee_weapons.d:1650","Ostrze Najemnika","Söldnerklinge","","False","ItMw_2H_Sword_Light_03.name","",""
"Content/Items/Melee_weapons.d:1677","Miecz królewski","Königsklinge","","False","ItMw_2H_Sword_Light_04.name","",""
"Content/Items/Melee_weapons.d:1704","Miecz demonów","Dämonenklinge","","False","ItMw_2H_Sword_Light_05.name","",""
"Content/Items/Melee_weapons.d:1733","Lekki topór bojowy","Leichte Streitaxt","","False","ItMw_2H_Axe_light_01.name","",""
"Content/Items/Melee_weapons.d:1761","Grzmot","Donnerschlag","","False","ItMw_2H_Axe_light_02.name","",""
"Content/Items/Melee_weapons.d:1788","Chrzęst","Schmetterschlag","","False","ItMw_2H_Axe_light_03.name","",""
"Content/Items/Melee_weapons.d:1817","Dwuręczniak","Zweihänder","","False","ItMw_2H_Sword_01.name","",""
"Content/Items/Melee_weapons.d:1844","Ostrze bohatera","Heldenschneide","","False","ItMw_2H_Sword_02.name","",""
"Content/Items/Melee_weapons.d:1871","Krwawe ostrze","Blutschneide","","False","ItMw_2H_Sword_03.name","",""
"Content/Items/Melee_weapons.d:1899","Ciężki dwuręczniak","Schwerer Zweihänder","","False","ItMw_2H_Sword_Heavy_01.name","",""
"Content/Items/Melee_weapons.d:1927","Gniewna stal","Zornstahl","","False","ItMw_2H_Sword_Heavy_02.name","",""
"Content/Items/Melee_weapons.d:1953","Wściekła stal","Grimmstahl","","False","ItMw_2H_Sword_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:1980","Mściwa stal","Rachestahl","","False","ItMw_2H_Sword_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2009","Topór wojenny","Streitaxt","","False","ItMw_2H_Axe_Heavy_01.name","",""
"Content/Items/Melee_weapons.d:2036","Krzyk wojownika","Kriegerstimme","","False","ItMw_2H_Axe_Heavy_02.name","",""
"Content/Items/Melee_weapons.d:2063","Pięść barbarzyńcy","Barbarenfaust","","False","ItMw_2H_Axe_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:2090","Pięść trolla","Trollfaust","","False","ItMw_2H_Axe_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2121","Krush Varrok","Krush Varrok","","False","ItMw2hOrcSword01.name","",""
"Content/Items/Melee_weapons.d:2148","Krush Pach","Krush Pach","","False","ItMw2hOrcAxe01.name","",""
"Content/Items/Melee_weapons.d:2175","Krush UrRok","Krush UrRok","","False","ItMw2hOrcAxe02.name","",""
"Content/Items/Melee_weapons.d:2202","Krush Agash","Krush Agash","","False","ItMw2hOrcAxe03.name","",""
"Content/Items/Melee_weapons.d:2229","Krush BrokDar","Krush BrokDar","","False","ItMw2hOrcAxe04.name","",""
"Content/Items/Melee_weapons.d:2256","Krush Karrok","Krush Karrok","","False","ItMw2hOrcMace01.name","",""
"Content/Items/Melee_weapons.d:2281","Grachtnakk","Grachtnakk","","False","ItRwOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2307","ShaBaNakk","ShaBaNakk","","False","ItRwUdOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2320","Zardzewiały miecz","Rostiges Schwert","","False","ItMw_1H_Sword_Old_01__BUSY","",""
"Content/Items/Melee_weapons.d:2320","Relikt dawnych czasów Kolonii. Ten zniszczony oręż nadal jest używany przez nowych przybyszy.","Ein Relikt aus besseren Tagen, aber besser als nichts, daher nützlich für Neuankömmlinge.","","","ItMw_1H_Sword_Old_01_description","",""
"Content/Items/Melee_weapons.d:2322","Relikt dawnych czasów Kolonii. Ten zniszczony oręż","Ein Relikt aus besseren Tagen, aber besser als","","False","ItMw_1H_Sword_Old_01_description_1","",""
"Content/Items/Melee_weapons.d:2327","nadal jest używany przez nowych przybyszy.","nichts, daher nützlich für Neuankömmlinge.","","False","ItMw_1H_Sword_Old_01_description_2","",""
"Content/Items/MISC.d:57","Niezbędny dla tych, którzy potrafią otwierać to, co jest zamknięte.","Unverzichtbar für diejenigen, die sich mit dem Öffnen verschlossener Gegenstände auskennen.","","","ItKe_Lockpick_description","",""
"Content/Items/MISC.d:60","Wytrych","Dietrich","","False","ItKeLockpick.name","",""
"Content/Items/MISC.d:82","Klucz","Schlüssel","","False","ItKeKey1.name","",""
"Content/Items/MISC.d:99","Klucz","Schlüssel","","False","ItKeKey2.name","",""
"Content/Items/MISC.d:116","Klucz","Schlüssel","","False","ItKeKey3.name","",""
"Content/Items/MISC.d:133","Klucz","Schlüssel","","False","ItKeKey4.name","",""
"Content/Items/MISC.d:148","Klucz Cavalorna","Cavalorns Schlüssel","","False","ItKeCavalorn01.name","",""
"Content/Items/MISC.d:171","Rozdrabniacz","Krautstampfer","","False","ItMiStomper.name","",""
"Content/Items/MISC.d:189","Młotek","Hammer","","False","ItMiHammer.name","",""
"Content/Items/MISC.d:207","Drewniana łyżka","Kochlöffel","","False","ItMiScoop.name","",""
"Content/Items/MISC.d:226","Kolba","Laborflasche","","False","ItMiFlask.name","",""
"Content/Items/MISC.d:246","Stal","Rohstahl","","False","ItMiSwordraw.name","",""
"Content/Items/MISC.d:263","Rozgrzana stal","Glühender Stahl","","False","ItMiSwordrawhot.name","",""
"Content/Items/MISC.d:280","Rozgrzane ostrze","Glühende Klinge","","False","ItMiSwordbladehot.name","",""
"Content/Items/MISC.d:297","Ostrze","Klinge","","False","ItMiSwordblade.name","",""
"Content/Items/MISC.d:321","Pochodnia","Fackel","","False","ItLsTorchFirespit.name","",""
"Content/Items/MISC.d:338","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","Eine greifbare Verbindung zur Außenwelt. Seine Melodien bewahren Kultur und Verstand und machen es so wertvoll wie ein paar Brocken Erz.","","","ItMi_Lute_description","",""
"Content/Items/MISC.d:339","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować","Eine greifbare Verbindung zur Außenwelt. Seine Melodien bewahren","","False","ItMi_Lute_description_1","",""
"Content/Items/MISC.d:340","zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","Kultur und Verstand und machen es so wertvoll wie ein paar Brocken Erz.","","False","ItMi_Lute_description_2","",""
"Content/Items/MISC.d:347","Lutnia","Laute","","False","ItMiLute.name","",""
"Content/Items/MISC.d:371","Liść palmowy","Palmwedel","","False","ItMiWedel.name","",""
"Content/Items/MISC.d:385","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia – są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie w trudnych warunkach panujących w Kolonii.","Diese Bürsten sind mehr als nur ein Reinigungswerkzeug, sie sind für die Erhaltung von Waffen, Rüstung und Gesundheit unter den rauen Bedingungen der Kolonie von entscheidender Bedeutung.","","","ItMi_Stuff_Brush_description","",""
"Content/Items/MISC.d:386","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia –","Diese Bürsten sind mehr als nur ein Reinigungswerkzeug, sie","","False","ItMi_Stuff_Brush_description_1","",""
"Content/Items/MISC.d:387","są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie","sind für die Erhaltung von Waffen, Rüstung und Gesundheit unter","","False","ItMi_Stuff_Brush_description_2","",""
"Content/Items/MISC.d:389","w trudnych warunkach panujących w Kolonii.","den rauen Bedingungen der Kolonie von entscheidender Bedeutung.","","False","ItMi_Stuff_Brush_description_3","",""
"Content/Items/MISC.d:396","Szczotka","Bürste","","False","ItMiBrush.name","",""
"Content/Items/MISC.d:415","Zielony Nowicjusz","Grüner Novize","","False","ItMiJoint_1.name","",""
"Content/Items/MISC.d:436","Mrok Północy","Schwarzer Weiser","","False","ItMiJoint_2.name","",""
"Content/Items/MISC.d:460","Zew nocy","Traumruf","","False","ItMiJoint_3.name","",""
"Content/Items/MISC.d:476","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest zarówno walutą, jak i pożądanym zasobem, kształtując tym samym dynamikę władzy w Kolonii i królestwie.","Der Motor der Kolonie. Seine einzigartigen Eigenschaften machen es sowohl zu einer Währung als auch zu einer begehrten Ressource und prägen die Machtdynamik der Kolonie und des Königreichs.","","","ItMi_Orenugget_description","",""
"Content/Items/MISC.d:478","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest","Der Motor der Kolonie. Seine einzigartigen Eigenschaften machen es","","False","ItMi_Orenugget_description_1","",""
"Content/Items/MISC.d:479","zarówno walutą, jak i pożądanym zasobem, kształtując tym samym","sowohl zu einer Währung als auch zu einer begehrten Ressource","","False","ItMi_Orenugget_description_2","",""
"Content/Items/MISC.d:482","dynamikę władzy w Kolonii i królestwie.","und prägen die Machtdynamik der Kolonie und des Königreichs.","","False","ItMi_Orenugget_description_3","",""
"Content/Items/MISC.d:489","Bryłka rudy","Erzbrocken","","False","ItMiNugget.name","",""
"Content/Items/MISC.d:503","Niezastąpiona do poruszania się po zdradliwych, pogrążonych w mroku obszarach Kolonii. Może być używana jako prowizoryczna broń przeciwko bestiom, czasami z ognistymi efektami.","Unerlässlichlich um die dunklen Winkel der Kolonie zu erkunden. Kann man auch als provisorische Waffe benutzen.","","","ItMw_1H_Torch_description","",""
"Content/Items/MISC.d:505","Niezastąpiona do poruszania się po zdradliwych, pogrążonych","Unerlässlichlich um die dunklen Winkel","","False","ItMw_1H_Torch_description_1","",""
"Content/Items/MISC.d:506","w mroku obszarach Kolonii. Może być używana jako prowizoryczna","der Kolonie zu erkunden.","","False","ItMw_1H_Torch_description_2","",""
"Content/Items/MISC.d:509","broń przeciwko bestiom, czasami z ognistymi efektami.","Kann man auch als provisorische Waffe benutzen.","","False","ItMw_1H_Torch_description_3","",""
"Content/Items/MISC.d:516","Pochodnia","Fackel","","False","ItLsTorch.name","",""
"Content/Items/MISC.d:535","Płonąca pochodnia","Brennende Fackel","","False","ItLsTorchburning.name","",""
"Content/Items/MISC.d:552","Pochodnia","Fackel","","False","ItLsTorchburned.name","",""
"Content/Items/MISC.d:576","Bagienne ziele","Sumpfkraut","","False","ItMi_Plants_Swampherb_01.name","",""
"Content/Items/MISC.d:585","Ceniona odrobina radości w Kolonii, często używana do palenia miejscowych ziół.","Ein geschätzter Trost in der Kolonie, oft zusammen mit lokalen Kräutern verwendet.","","","ItMi_Stuff_Pipe_01_description","",""
"Content/Items/MISC.d:586","Ceniona odrobina radości w Kolonii,","Ein geschätzter Trost in der Kolonie, oft","","False","ItMi_Stuff_Pipe_01_description_1","",""
"Content/Items/MISC.d:591","często używana do palenia miejscowych ziół.","zusammen mit lokalen Kräutern verwendet.","","False","ItMi_Stuff_Pipe_01_description_2","",""
"Content/Items/MISC.d:597","Fajka","Pfeife","","False","ItMi_Stuff_Pipe_01.name","",""
"Content/Items/MISC.d:614","Brzytwa","Rasiermesser","","False","ItMi_Stuff_Barbknife_01.name","",""
"Content/Items/MISC.d:622","Pozostałość po życiu przed powstaniem bariery. Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","Ein Relikt des Lebens vor der Barriere. Einst wertvoll in Myrtana, jetzt wertlos unter der Barriere.","","","ItMi_Oldcoin_01_description","",""
"Content/Items/MISC.d:624","Pozostałość po życiu przed powstaniem bariery.","Ein Relikt des Lebens vor der Barriere. Einst wertvoll","","False","ItMi_Oldcoin_01_description_1","",""
"Content/Items/MISC.d:627","Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","in Myrtana, jetzt wertlos unter der Barriere.","","False","ItMi_Oldcoin_01_description_2","",""
"Content/Items/MISC.d:635","Moneta","Münze","","False","ItMi_Stuff_OldCoin_01.name","",""
"Content/Items/MISC.d:653","Moneta","Münze","","False","ItMi_Stuff_OldCoin_02.name","",""
"Content/Items/MISC.d:663","Zużyte metalowe naczynie. Przypomina, że nawet więźniowie muszą jeść.","Abgenutzte Metallschale. Eine Erinnerung daran, dass auch Gefangene essen müssen.","","","ItMi_Stuff_Plate_01_description","",""
"Content/Items/MISC.d:671","Talerz","Schüssel","","False","ItMi_Stuff_Plate_01.name","",""
"Content/Items/MISC.d:688","Świecznik","Kerzenständer","","False","ItMi_Stuff_Candel_01.name","",""
"Content/Items/MISC.d:700","Widział wiele toastów. Często jedyny luksus w skromnym dobytku Kopacza.","Hat schon so manchen Trinkspruch gesehen. Oft der einzige Luxus der spärlichen Besitztümer eines Buddlers.","","","ItMi_Stuff_Cup_01_description","",""
"Content/Items/MISC.d:708","Kubek","Becher","","False","ItMi_Stuff_Cup_01.name","",""
"Content/Items/MISC.d:725","Puchar","Pokal","","False","ItMi_Stuff_Cup_02.name","",""
"Content/Items/MISC.d:740","Sztućce","Besteck","","False","ItMi_Stuff_Silverware_01.name","",""
"Content/Items/MISC.d:759","Patelnia","Pfanne","","False","ItMi_Stuff_Pan_01.name","",""
"Content/Items/MISC.d:765","Wszechobecne we wszystkich obozach. Te proste dzbany są kluczowe w dystrybucji wody.","Diese einfachen Krüge sind in allen Lagern allgegenwärtig und für die Wasserverteilung von entscheidender Bedeutung.","","","ItMi_Stuff_Mug_01_description","",""
"Content/Items/MISC.d:767","Wszechobecne we wszystkich obozach. Te proste dzbany","Diese einfachen Krüge sind in allen Lagern allgegenwärtig","","False","ItMi_Stuff_Mug_01_description_1","",""
"Content/Items/MISC.d:772","są kluczowe w dystrybucji wody.","und für die Wasserverteilung von entscheidender Bedeutung.","","False","ItMi_Stuff_Mug_01_description_2","",""
"Content/Items/MISC.d:779","Dzban","Krug","","False","ItMi_Stuff_Mug_01.name","",""
"Content/Items/MISC.d:786","Naczynia będące wspomnieniem po handlu przed powstaniem Kolonii, pełnią obecnie wiele funkcji w obozie.","Diese Schiffe sind ein Überbleibsel des vorkolonialen Handels und erfüllen heute im Lagerleben vielfältige Zwecke.","","","ItMi_Stuff_Amphore_01_description","",""
"Content/Items/MISC.d:787","Naczynia będące wspomnieniem po handlu przed powstaniem","Diese Schiffe sind ein Überbleibsel des vorkolonialen","","False","ItMi_Stuff_Amphore_01_description_1","",""
"Content/Items/MISC.d:793","Kolonii, pełnią obecnie wiele funkcji w obozie.","Handels und erfüllen heute im Lagerleben vielfältige Zwecke.","","False","ItMi_Stuff_Amphore_01_description_2","",""
"Content/Items/MISC.d:800","Amfora","Amphore","","False","ItMi_Stuff_Amphore_01.name","",""
"Content/Items/MISC.d:818","Posążek","Statue","","False","ItMi_Stuff_Idol_Ogront_01.name","",""
"Content/Items/MISC.d:838","Siarka","Schwefel","","False","ItMi_Alchemy_Sulphur_01.name","",""
"Content/Items/MISC.d:855","Rtęć","Quecksilber","","False","ItMi_Alchemy_Quicksilver_01.name","",""
"Content/Items/MISC.d:873","Sól","Salz","","False","ItMi_Alchemy_Salt_01.name","",""
"Content/Items/MISC.d:889","Olej syrianiczny","Syrianisches Öl","","False","ItMi_Alchemy_Syrianoil_01.name","",""
"Content/Items/MISC.d:904","Sadło kretoszczura","Moleratfett","","False","ItMi_Alchemy_Moleratlubric_01.name","",""
"Content/Items/MISC.d:923","Czysty alkohol","Reiner Alkohol","","False","ItMi_Alchemy_Alcohol_01.name","",""
"Content/Items/Potions.d:67","Esencja magicznej energii","Essenz magischer Energie","","False","ItFo_Potion_Mana_01.description","",""
"Content/Items/Potions.d:93","Wyciąg magicznej energii","Extrakt magischer Energie","","False","ItFo_Potion_Mana_02.description","",""
"Content/Items/Potions.d:119","Eliksir magicznej energii","Elixier magischer Energie","","False","ItFo_Potion_Mana_03.description","",""
"Content/Items/Potions.d:148","Eliksir","Elixier","","False","ItFo_Potion_Elixier.description","",""
"Content/Items/Potions.d:164","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić, że utalentowani alchemicy są niezwykle cenieni w Kolonii.","Heiltrank gebraut aus rohen Kräutern. Seine pfiffige Heilwirkung hat schon viele Leben gerettet und die Alchemisten zu wahren Helden gemacht.","","","ItFo_Potion_Health_01_description","",""
"Content/Items/Potions.d:165","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości","Heiltrank gebraut aus rohen Kräutern. Seine pfiffige","","False","ItFo_Potion_Health_01_description_1","",""
"Content/Items/Potions.d:166","lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić,","Heilwirkung hat schon viele Leben gerettet und","","False","ItFo_Potion_Health_01_description_2","",""
"Content/Items/Potions.d:167","że utalentowani alchemicy są niezwykle cenieni w Kolonii.","die Alchemisten zu wahren Helden gemacht.","","False","ItFo_Potion_Health_01_description_3","",""
"Content/Items/Potions.d:182","Esencja uzdrawiająca","Essenz heilender Kraft","","False","ItFo_Potion_Health_01.description","",""
"Content/Items/Potions.d:210","Wyciąg uzdrawiający","Extrakt heilender Kraft","","False","ItFo_Potion_Health_02.description","",""
"Content/Items/Potions.d:236","Eliksir uzdrawiający","Elixier heilender Kraft","","False","ItFo_Potion_Health_03.description","",""
"Content/Items/Potions.d:269","Napój z pełzaczy","Crawler Elixier","","False","ItFo_Potion_Elixier_Egg.description","",""
"Content/Items/Potions.d:269","Pozwala nawiązać kontakt ze Śniącym.","","","","ItFo_Potion_Elixier_Egg.TEXT[0]","",""
"Content/Items/Potions.d:298","Esencja siły","Essenz der Stärke","","False","ItFo_Potion_Strength_01.description","",""
"Content/Items/Potions.d:323","Wyciąg siły","Extrakt der Stärke","","False","ItFo_Potion_Strength_02.description","",""
"Content/Items/Potions.d:348","Eliksir siły","Elixier der Stärke","","False","ItFo_Potion_Strength_03.description","",""
"Content/Items/Potions.d:378","Esencja zwinności","Essenz der Geschicklichkeit","","False","ItFo_Potion_Dex_01.description","",""
"Content/Items/Potions.d:403","Wyciąg zwinności","Extrakt der Geschicklichkeit","","False","ItFo_Potion_Dex_02.description","",""
"Content/Items/Potions.d:428","Eliksir zwinności","Elixier der Geschicklichkeit","","False","ItFo_Potion_Dex_03.description","",""
"Content/Items/Potions.d:456","Napój potęgi","Trank der Macht","","False","ItFo_Potion_Master_01.description","",""
"Content/Items/Potions.d:487","Napój władzy","Trank der Herrschaft","","False","ItFo_Potion_Master_02.description","",""
"Content/Items/Potions.d:521","Esencja życia","Essenz des Lebens","","False","ItFo_Potion_Health_Perma_01.description","",""
"Content/Items/Potions.d:546","Wyciąg życia","Extrakt des Lebens","","False","ItFo_Potion_Health_Perma_02.description","",""
"Content/Items/Potions.d:571","Eliksir życia","Elixier des Lebens","","False","ItFo_Potion_Health_Perma_03.description","",""
"Content/Items/Potions.d:599","Esencja ducha","Essenz des Geistes","","False","ItFo_Potion_Mana_Perma_01.description","",""
"Content/Items/Potions.d:625","Wyciąg ducha","Extrakt des Geistes","","False","ItFo_Potion_Mana_Perma_02.description","",""
"Content/Items/Potions.d:651","Eliksir ducha","Elixier des Geistes","","False","ItFo_Potion_Mana_Perma_03.description","",""
"Content/Items/Potions.d:681","Napój lekkości","Trank der Geschwindigkeit","","False","ItFo_Potion_Haste_01.description","",""
"Content/Items/Potions.d:682","Pozwala na krótkotrwały sprint.","","","","ItFo_Potion_Haste_01.TEXT[1]","",""
"Content/Items/Potions.d:708","Napój szybkości","Trank der Schnelligkeit","","False","ItFo_Potion_Haste_02.description","",""
"Content/Items/Potions.d:709","Pozwala graczowi szybciej biegać.","","","","ItFo_Potion_Haste_02.TEXT[1]","",""
"Content/Items/Potions.d:735","Napój przyspieszenia","Trank der Eile","","False","ItFo_Potion_Haste_03.description","",""
"Content/Items/Potions.d:736","Pozwala graczowi na dłuższe sprinty.","","","","ItFo_Potion_Haste_03.TEXT[1]","",""
"Content/Items/Ranged_weapons.d:2","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach. Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","Ein grob verarbeiteter Kurzbogen mit asymmetrischen Wurfarmen. Sowohl bei unerfahrenen Jägern und verzweifelten Gefangenen bliebt.","","","ItRw_Bow_Small_01_description","",""
"Content/Items/Ranged_weapons.d:3","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach.","Ein grob verarbeiteter Kurzbogen mit asymmetrischen Wurfarmen.","","False","ItRw_Bow_Small_01_description_1","",""
"Content/Items/Ranged_weapons.d:4","Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","Sowohl bei unerfahrenen Jägern und verzweifelten Gefangenen bliebt.","","False","ItRw_Bow_Small_01_description_2","",""
"Content/Items/Ranged_weapons.d:7","Krótki łuk","Kurzbogen","","False","ItRw_Bow_Small_01.name","",""
"Content/Items/Ranged_weapons.d:32","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia, że jest popularny wśród Cieni i łuczników w Nowym Obozie.","Ein kompakter Kurzbogen aus Holz. Sein schlichtes Design macht es bei Schatte- und Bogenschützen des neuen Lagers beliebt.","","","ItRw_Bow_Small_02_description","",""
"Content/Items/Ranged_weapons.d:33","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia,","Ein kompakter Kurzbogen aus Holz. Sein schlichtes Design","","False","ItRw_Bow_Small_02_description_1","",""
"Content/Items/Ranged_weapons.d:34","że jest popularny wśród Cieni i łuczników w Nowym Obozie.","macht es bei Schatte- und Bogenschützen des neuen Lagers beliebt.","","False","ItRw_Bow_Small_02_description_2","",""
"Content/Items/Ranged_weapons.d:39","Łuk kawaleryjski","Reiterbogen","","False","ItRw_Bow_Small_02.name","",""
"Content/Items/Ranged_weapons.d:65","Łuk polowy","Feldbogen","","False","ItRw_Bow_Small_03.name","",""
"Content/Items/Ranged_weapons.d:84","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem. Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","Ein Kurzbogen aus dunklem Holz mit metallverstärkten Wurfarmen. Von einflussreichen Schatten wegen seiner Kraft und Präzision bevorzugt.","","","ItRw_Bow_Small_04_description","",""
"Content/Items/Ranged_weapons.d:85","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem.","Ein Kurzbogen aus dunklem Holz mit metallverstärkten Wurfarmen.","","False","ItRw_Bow_Small_04_description_1","",""
"Content/Items/Ranged_weapons.d:86","Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","Von einflussreichen Schatten wegen seiner Kraft und Präzision bevorzugt.","","False","ItRw_Bow_Small_04_description_2","",""
"Content/Items/Ranged_weapons.d:91","Łuk myśliwski","Jagdbogen","","False","ItRw_Bow_Small_04.name","",""
"Content/Items/Ranged_weapons.d:117","Kościany łuk","Knochenbogen","","False","ItRw_Bow_Small_05.name","",""
"Content/Items/Ranged_weapons.d:140","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki. Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","Hoher, leicht gebogener Holzbogen. Einfaches Design ohne Griffband. Beliebt bei den Bewohnern vom neuen Lager wegen seiner Reichweite.","","","ItRw_Bow_Long_01_description","",""
"Content/Items/Ranged_weapons.d:141","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki.","Hoher, leicht gebogener Holzbogen. Einfaches Design ohne Griffband.","","False","ItRw_Bow_Long_01_description_1","",""
"Content/Items/Ranged_weapons.d:142","Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","Beliebt bei den Bewohnern vom neuen Lager wegen seiner Reichweite.","","False","ItRw_Bow_Long_01_description_2","",""
"Content/Items/Ranged_weapons.d:148","Długi łuk","Langbogen","","False","ItRw_Bow_Long_01.name","",""
"Content/Items/Ranged_weapons.d:174","Łuk kolczasty","Heckenbogen","","False","ItRw_Bow_Long_02.name","",""
"Content/Items/Ranged_weapons.d:198","Łuk wierzbowy","Weidenbogen","","False","ItRw_Bow_Long_03.name","",""
"Content/Items/Ranged_weapons.d:222","Łuk dębowy","Eichenbogen","","False","ItRw_Bow_Long_04.name","",""
"Content/Items/Ranged_weapons.d:247","Wilcze kły","Wolfsfetzer","","False","ItRw_Bow_Long_05.name","",""
"Content/Items/Ranged_weapons.d:270","Podmuch wiatru","Windbrecher","","False","ItRw_Bow_Long_06.name","",""
"Content/Items/Ranged_weapons.d:293","Łuk żołnierski","Armeebogen","","False","ItRw_Bow_Long_07.name","",""
"Content/Items/Ranged_weapons.d:318","Łuk z poroża","Hornbogen","","False","ItRw_Bow_Long_08.name","",""
"Content/Items/Ranged_weapons.d:342","Łuk Nimroda","Nimroder","","False","ItRw_Bow_Long_09.name","",""
"Content/Items/Ranged_weapons.d:368","Łuk wojenny","Kriegsbogen","","False","ItRw_Bow_War_01.name","",""
"Content/Items/Ranged_weapons.d:392","Pogromca orków","Orkhetzer","","False","ItRw_Bow_War_02.name","",""
"Content/Items/Ranged_weapons.d:416","Gromowładny","Sturmbogen","","False","ItRw_Bow_War_03.name","",""
"Content/Items/Ranged_weapons.d:440","Piekielny łuk","Dämonenbogen","","False","ItRw_Bow_War_04.name","",""
"Content/Items/Ranged_weapons.d:464","Łuk śmierci","Todbringer","","False","ItRw_Bow_War_05.name","",""
"Content/Items/Ranged_weapons.d:484","Lekka drewniana kusza z metalowymi wzmocnieniami. Popularna wśród Strażników Starego Obozu.","Leichte Holzarmbrust mit Metallverstärkungen. Beliebt bei Wachen im alten Lager.","","","ItRw_Crossbow_01_description","",""
"Content/Items/Ranged_weapons.d:486","Lekka drewniana kusza z metalowymi wzmocnieniami.","Leichte Holzarmbrust mit Metallverstärkungen.","","False","ItRw_Crossbow_01_description_1","",""
"Content/Items/Ranged_weapons.d:487","Popularna wśród Strażników Starego Obozu.","Beliebt bei Wachen im alten Lager.","","False","ItRw_Crossbow_01_description_2","",""
"Content/Items/Ranged_weapons.d:493","Lekka kusza","Leichte Armbrust","","False","ItRw_Crossbow_01.name","",""
"Content/Items/Ranged_weapons.d:519","Kusza","Armbrust","","False","ItRw_Crossbow_02.name","",""
"Content/Items/Ranged_weapons.d:544","Ciężka kusza","Schwere Armbrust","","False","ItRw_Crossbow_03.name","",""
"Content/Items/Ranged_weapons.d:568","Kusza wojenna","Kriegs-Armbrust","","False","ItRw_Crossbow_04.name","",""
"Content/Items/Ranged_weapons.d:590","Strzała","Pfeil","","","ItAm_Arrow","",""
"Content/Items/Ranged_weapons.d:590","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne do łuków i stanowią różnicę między patykiem a bronią.","Diese aus Holzmauern gefertigten Pfeile sind für Bögen unverzichtbar und machen den Unterschied zwischen einem Stock und einer Waffe aus.","","","ItAm_Arrow_description","",""
"Content/Items/Ranged_weapons.d:592","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne","Diese aus Holzmauern gefertigten Pfeile sind für Bögen unverzichtbar und","","False","ItAm_Arrow_description_1","",""
"Content/Items/Ranged_weapons.d:595","do łuków i stanowią różnicę między patykiem a bronią.","machen den Unterschied zwischen einem Stock und einer Waffe aus.","","False","ItAm_Arrow_description_2","",""
"Content/Items/Ranged_weapons.d:618","Bełt","Bolzen","","","ItAm_Bolt","",""
"Content/Items/Ranged_weapons.d:618","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu. Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","Hergestellt für die Armbrüste, die von den Gardisten des Alten Lagers bevorzugt werden. Ihr Pfiff durch die Luft bringt oft Meinungsverschiedenheiten zum Schweigen, bevor sie beginnen.","","","ItAm_Bolt_description","",""
"Content/Items/Ranged_weapons.d:620","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu.","Hergestellt für die Armbrüste, die von den Gardisten des Alten Lagers bevorzugt werden.","","False","ItAm_Bolt_description_1","",""
