"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_254_Orry.d:431","Nie planuję się tutaj zestarzeć.","Neplánuju tady zestárnout.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Leaving","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:433","Brzmi niewesoło.","To zní ponuře.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Sounds_Bad","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:438","Ryżojady i kultyści?","Rýžožrouti a sektáři?","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Rice_Eater","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:443","Ryżojady i kultyści?","Rýžožrouti a sektáři?","","False","Orry-CH0-G1RDemo_OrryBeer-Hero-6832","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:446","Zobaczysz.","To zjistíš.","","False","Orry-CH0-G1RDemo_OrryBeer-Orry-25768","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:451","Brzmi niewesoło.","To zní ponuře.","","False","Orry-CH0-G1RDemo_OrryBeer-Hero-43544","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:452","Przyzwyczaisz się.","Na to si zvykneš.","","False","Orry-CH0-G1RDemo_OrryBeer-Orry-71564","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:460","Nie planuję się tutaj zestarzeć.","Neplánuju tady zestárnout.","","False","Orry-CH0-G1RDemo_OrryBeer-Hero-50029","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:463","Wszyscy tak mówią.","To na začátku říkají všichni.","","False","Orry-CH0-G1RDemo_OrryBeer-Orry-49997","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:469","Pewnie masz rację.","Asi máš pravdu.","","False","Orry-CH0-G1RDemo_OrryBeer-Hero-77217","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","Wolałbym jej nie mieć.","Kéž by to bylo jinak.","","False","Orry-CH0-G1RDemo_OrryBeer-Orry-96478","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","To wszystko. Dzięki.","To je všecko. Díky.","","False","Orry-CH0-G1RDemo_OrryBeer-Hero-37302","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:473","Jasne. I nie daj się zabić!","Jasně. Zůstaň naživu.","","False","Orry-CH0-G1RDemo_OrryBeer-Orry-14126","",""
